nm_loja;nm_cidade;sg_estado;nm_regiao;nm_produto;nm_subcategoria;nm_categoria;nm_departamento;nm_promocao;de_tipo_reducao_preco;de_veiculo_divulgacao;de_tipo_display;dt_compra;nm_dia_da_semana;dt_mes;dt_ano;fl_feriado;dt_dia;dt_semestre;vl_total_vendas;qtd_unidades_antigas;qtd_unidades_vendidas;vl_total_custo;qtd_clientes;nm_pais
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Desconto Especial;Temporário;Jornal diário;Nenhum;2006-10-09;Domingo;10;2006;Não;09;4;73.68;24;24;76.1;14;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-20;Domingo;11;2006;Não;20;4;155.78;41;41;126.17;26;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-01;Quinta;12;2006;Não;01;4;163.17;64;64;146.08;34;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-02;Sexta;12;2006;Não;02;4;98.65;39;39;84.23;34;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-10;Sábado;12;2006;Não;10;4;49.52;20;20;41.26;12;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-11;Domingo;12;2006;Não;11;4;103.55;61;61;87.7;53;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-12;Segunda;12;2006;Não;12;4;282.56;74;74;226.34;44;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-19;Segunda;12;2006;Não;19;4;90.26;53;53;75.14;40;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-28;Quarta;12;2006;Não;28;4;12.42;7;7;10.01;7;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-30;Sexta;12;2006;Não;30;4;363.87;96;96;326.1;81;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-18;Quarta;01;2007;Não;18;1;224.69;89;89;190.1;48;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-06;Segunda;02;2007;Não;06;1;56.57;33;33;45.66;27;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-07;Terça;02;2007;Não;07;1;131.5;78;78;111.5;44;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-08;Quarta;02;2007;Não;08;1;110.01;43;43;90.9;33;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-15;Quarta;02;2007;Não;15;1;88.58;23;23;73.19;20;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-18;Sábado;02;2007;Não;18;1;112.04;66;66;99.1;49;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-21;Terça;02;2007;Não;21;1;153.27;91;91;127.06;87;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-06;Quarta;03;2007;Não;06;1;92.01;54;54;76.9;29;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-20;Quarta;03;2007;Não;20;1;216.2;85;85;177.12;61;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-24;Domingo;03;2007;Não;24;1;5.69;3;3;4.96;2;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Tapete Vermelho;Marcação;Jornal de Domingo;Nenhum;2007-01-03;Terça;01;2007;Não;03;1;48.34;21;21;70.53;20;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Tapete Vermelho;Marcação;Jornal de Domingo;Nenhum;2007-01-10;Terça;01;2007;Não;10;1;84.29;37;37;126.25;35;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Tapete Vermelho;Marcação;Jornal de Domingo;Nenhum;2007-01-13;Sexta;01;2007;Não;13;1;94.72;93;93;135.27;53;Brasil
Loja 7;Macapá;AP;Norte;Chester;Congelados;Comida;Mercearia;Tapete Vermelho;Marcação;Jornal de Domingo;Nenhum;2007-01-15;Domingo;01;2007;Não;15;1;63.32;62;62;87.47;54;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-19;Domingo;02;2007;Não;19;1;10.5;9;9;10.38;7;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-26;Domingo;02;2007;Não;26;1;26.07;49;49;24.78;31;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-28;Terça;02;2007;Não;28;1;35.44;44;44;35.28;36;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-08;Quinta;12;2006;Não;08;4;33.96;26;26;27.68;18;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-09;Sexta;12;2006;Não;09;4;70.09;79;79;61.26;52;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-13;Terça;12;2006;Não;13;4;43.15;49;49;36.0;41;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-14;Quarta;12;2006;Não;14;4;55.790000000000006;83;83;46.97;79;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-26;Segunda;12;2006;Não;26;4;77.85;102;102;65.56;77;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-16;Segunda;01;2007;Não;16;1;85.18;105;105;72.09;75;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-20;Sexta;01;2007;Não;20;1;1.98;3;3;1.68;2;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-29;Domingo;01;2007;Não;29;1;8.58;10;10;7.21;8;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-08;Quarta;02;2007;Não;08;1;10.43;18;18;8.96;11;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-12;Domingo;02;2007;Não;12;1;67.48;51;51;54.38;39;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-15;Sexta;03;2007;Não;15;1;51.91;59;59;44.82;53;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-18;Segunda;03;2007;Não;18;1;80.31;91;91;67.6;46;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-20;Quarta;03;2007;Não;20;1;57.23;65;65;47.82;60;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Cupom;Jornal de Domingo;Nenhum;2006-11-23;Quarta;11;2006;Não;23;4;65.23;82;164;64.4;49;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Cupom;Jornal de Domingo;Nenhum;2006-11-24;Quinta;11;2006;Sim;24;4;127.31;145;290;120.9;102;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-01;Sábado;10;2006;Não;01;4;14.26;24;48;11.64;12;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-02;Domingo;10;2006;Não;02;4;109.58;83;166;96.09;58;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-03;Segunda;10;2006;Não;03;4;33.56;25;50;28.69;17;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-24;Segunda;10;2006;Não;24;4;24.67;42;84;22.11;32;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-27;Quinta;10;2006;Não;27;4;76.21;86;172;68.13;80;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-10-29;Sábado;10;2006;Não;29;4;28.38;48;96;23.19;46;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-11-02;Quarta;11;2006;Não;02;4;28.92;49;98;23.53;31;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-11-06;Domingo;11;2006;Não;06;4;74.24;84;168;59.42;52;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-11-10;Quinta;11;2006;Não;10;4;6.44;11;22;5.33;8;Brasil
Loja 7;Macapá;AP;Norte;Coca Cola;Refrigerantes;Bebidas;Mercearia;Três por um;Sem redução;Nenhum;Nenhum;2006-11-14;Segunda;11;2006;Não;14;4;40.12;68;136;34.85;35;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-01;Sábado;10;2006;Não;01;4;142.19;96;96;126.36;60;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-15;Sábado;10;2006;Não;15;4;61.02;41;41;50.21;21;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-06;Domingo;11;2006;Não;06;4;4.28;3;3;3.78;2;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-15;Terça;11;2006;Não;15;4;2.26;2;2;1.92;1;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-29;Terça;11;2006;Não;29;4;44.18;45;45;38.78;39;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-01;Quinta;12;2006;Não;01;4;42.34;29;29;35.35;17;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-09;Sexta;12;2006;Não;09;4;217.5;98;98;194.23;55;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-17;Sábado;12;2006;Não;17;4;42.97;43;43;35.67;33;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-27;Terça;12;2006;Não;27;4;84.59;85;85;73.19;76;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-28;Quarta;12;2006;Não;28;4;6.02;3;3;5.22;2;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-12;Quinta;01;2007;Sim;12;1;90.89;41;41;74.28;32;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-13;Sexta;01;2007;Não;13;1;119.02;53;53;95.57;39;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-28;Sábado;01;2007;Não;28;1;201.82;121;121;164.39999999999998;93;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-30;Segunda;01;2007;Não;30;1;69.6;70;70;60.3;44;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-07;Terça;02;2007;Não;07;1;97.45;98;98;81.92;72;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-24;Sexta;02;2007;Não;24;1;96.32;97;97;80.22;59;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-28;Terça;02;2007;Não;28;1;41.88;42;42;33.69;28;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-02;Sábado;03;2007;Não;02;1;0.75;0;0;0.62;0;Brasil
Loja 7;Macapá;AP;Norte;Detergente Bombril;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-27;Quarta;03;2007;Não;27;1;28.72;29;29;25.65;19;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-09;Domingo;10;2006;Não;09;4;20.34;9;9;16.95;8;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-12;Sábado;11;2006;Não;12;4;59.97;27;27;52.69;15;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-14;Segunda;11;2006;Não;14;4;62.26;28;28;51.45;25;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-24;Quinta;11;2006;Sim;24;4;82.5;56;56;68.25;55;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-05;Segunda;12;2006;Não;05;4;173.89;103;103;144.2;65;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-06;Terça;12;2006;Não;06;4;132.25;89;89;107.82;84;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-24;Sábado;12;2006;Não;24;4;56.67;57;57;47.87;46;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-10;Terça;01;2007;Não;10;1;90.81;61;61;73.28;52;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-14;Sábado;01;2007;Não;14;1;53.15;24;24;45.31;20;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-21;Sábado;01;2007;Não;21;1;89.89;91;91;73.73;82;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-06;Segunda;02;2007;Não;06;1;0.3;0;0;0.24;0;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-08;Quarta;02;2007;Não;08;1;55.58;37;37;45.64;27;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-11;Sábado;02;2007;Não;11;1;51.71;49;49;42.370000000000005;32;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-16;Quinta;02;2007;Não;16;1;170.02;76;76;137.55;39;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-18;Sábado;02;2007;Não;18;1;29.25;30;30;24.02;18;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-23;Quinta;02;2007;Sim;23;1;59.53;51;51;51.040000000000006;35;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-25;Sábado;02;2007;Não;25;1;25.16;25;25;22.36;20;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-02;Sábado;03;2007;Não;02;1;163.0;73;73;133.36;65;Brasil
Loja 7;Macapá;AP;Norte;Detergente Limpol;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-24;Domingo;03;2007;Não;24;1;96.15;97;97;81.1;71;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-04;Terça;10;2006;Não;04;4;209.07;94;94;186.38;65;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-12;Quarta;10;2006;Não;12;4;293.28999999999996;161;161;253.76;151;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-14;Sexta;10;2006;Não;14;4;75.80999999999999;50;50;66.42;31;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-16;Domingo;10;2006;Não;16;4;83.62;84;84;74.46;68;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-17;Segunda;10;2006;Não;17;4;33.92;34;34;27.77;19;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-10-23;Domingo;10;2006;Não;23;4;102.03;69;69;83.8;42;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-03;Quinta;11;2006;Não;03;4;53.08;36;36;42.86;28;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-05;Sábado;11;2006;Não;05;4;43.5;44;44;37.86;37;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-23;Quarta;11;2006;Não;23;4;126.71;85;85;111.28;48;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-26;Sábado;11;2006;Não;26;4;120.69;81;81;99.41;44;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-11;Domingo;12;2006;Não;11;4;139.83;63;63;123.65;43;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-13;Terça;12;2006;Não;13;4;63.37;64;64;56.04;48;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-19;Segunda;12;2006;Não;19;4;140.2;94;94;116.27;85;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-20;Terça;12;2006;Não;20;4;26.66;27;27;23.9;26;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-27;Terça;12;2006;Não;27;4;111.96;50;50;95.22;38;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-01;Domingo;01;2007;Não;01;1;129.14;87;87;107.45;44;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-13;Sexta;01;2007;Não;13;1;5.65;6;6;4.73;3;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-01;Quarta;02;2007;Não;01;1;183.5;82;82;151.62;42;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-02;Quinta;02;2007;Não;02;1;71.3;48;48;59.64;43;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-04;Sábado;02;2007;Não;04;1;25.28;17;17;22.67;9;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-28;Terça;02;2007;Não;28;1;144.84;105;105;122.81;86;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-08;Sexta;03;2007;Não;08;1;136.87;63;63;122.17999999999999;43;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-11;Segunda;03;2007;Não;11;1;168.61;76;76;143.87;54;Brasil
Loja 7;Macapá;AP;Norte;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-15;Sexta;03;2007;Não;15;1;62.5;28;28;55.53;26;Brasil
Loja 7;Macapá;AP;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Panfletagem;Sem redução;Rádio;Rack;2007-01-16;Segunda;01;2007;Não;16;1;62.02;84;84;53.12;80;Brasil
Loja 7;Macapá;AP;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-09;Domingo;10;2006;Não;09;4;41.73;38;38;34.23;20;Brasil
Loja 7;Macapá;AP;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-18;Terça;10;2006;Não;18;4;8.23;7;7;7.39;4;Brasil
Loja 7;Macapá;AP;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-27;Quinta;10;2006;Não;27;4;1.41;3;3;1.22;3;Brasil
Loja 7;Macapá;AP;Norte;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-08;Terça;11;2006;Não;08;4;32.92;67;67;28.03;34;Brasil
