vl_total_vendas;qtd_unidades_antigas;qtd_unidades_vendidas;vl_total_custo;qtd_clientes;sk_loja;sk_produto;sk_calendario;sk_divulgacao
45.21;20;20;37.27;12;17;7;116;11
159.44;77;77;132.36;67;11;8;116;11
130.14;88;88;116.88;73;20;8;116;11
111.15;75;75;97.0;60;6;9;116;11
42.44;43;43;37.67;38;7;9;116;11
209.07;94;94;186.38;65;18;9;116;11
37.57;38;38;31.46;30;1;7;78;11
53.55;24;24;43.16;17;9;7;78;11
126.24;85;85;102.64;46;13;7;78;11
84.09;38;38;75.3;20;3;8;78;11
75.14;51;51;65.5;26;4;8;78;11
16.89;17;17;14.06;16;6;8;78;11
145.61;98;98;128.91;58;3;9;78;11
15.58;16;16;13.78;13;17;9;78;11
89.83;40;40;78.75;24;19;9;78;11
98.32;66;66;84.31;57;3;7;24;11
110.01;49;49;88.19;27;16;7;24;11
82.3;83;83;66.67;67;19;7;24;11
79.88;81;81;64.5;65;2;8;24;11
53.72;36;36;45.57;25;17;8;24;11
62.26;28;28;51.45;25;18;8;24;11
128.86;112;112;114.02;100;9;9;24;11
121.38;54;54;109.21;46;10;9;24;11
92.27;62;62;76.52;59;7;7;168;11
39.99;40;40;32.56;31;11;7;168;11
137.0;62;62;113.39;48;17;7;168;11
66.98;68;68;55.81;63;3;8;168;11
3.0;1;1;2.6;1;10;8;168;11
82.5;56;56;68.25;55;18;8;168;11
117.52;79;79;102.69;45;5;9;168;11
70.42;71;71;60.59;66;11;9;168;11
47.91;22;22;42.8;18;19;9;168;11
77.35;78;78;65.94;66;1;7;122;11
124.77;84;84;100.82;46;9;7;122;11
33.73;15;15;27.51;13;19;7;122;11
57.42;58;58;50.96;45;6;8;122;11
63.88;43;43;54.76;25;9;8;122;11
95.51;43;43;79.08;38;14;8;122;11
8.28;8;8;7.09;7;5;9;122;11
187.92;84;84;166.42;78;6;9;122;11
90.77;61;61;80.56;31;8;9;122;11
89.98;91;91;74.12;52;3;7;55;11
69.68;31;31;57.71;31;8;7;55;11
139.37;94;94;112.3;57;12;7;55;11
158.76;73;73;137.2;59;5;8;55;11
87.15;59;59;76.39;44;9;8;55;11
103.9;57;57;89.52000000000001;35;1;9;55;11
86.34;87;87;69.22;73;9;9;55;11
52.71;53;53;43.68;45;3;7;80;11
53.46;24;24;45.01;17;9;7;80;11
119.87;81;81;100.1;43;14;7;80;11
74.05;50;50;66.5;48;6;8;80;11
75.61;34;34;61.35;25;11;8;80;11
35.36;36;36;31.67;33;13;8;80;11
51.41;23;23;42.5;23;1;9;80;11
76.55;77;77;63.02;47;8;9;80;11
51.24;35;35;44.77;28;19;9;80;11
54.92;46;92;52.43;43;9;6;6;9
37.82;71;142;35.04;69;11;6;6;9
73.42;92;184;73.41;85;19;6;6;9
76.93;97;194;72.33;62;8;6;7;9
43.43;82;164;43.29;74;16;6;7;9
79.0;66;132;77.27;64;20;6;7;9
24.88;47;94;22.26;26;10;6;48;9
32.25;40;80;32.11;36;17;6;48;9
13.16;11;22;12.86;8;19;6;48;9
37.05;47;94;34.43;26;11;6;176;9
19.36;16;32;18.6;9;12;6;176;9
50.68;95;190;49.16;82;20;6;176;9
15.65;29;58;14.15;25;13;6;177;9
20.44;17;34;19.02;9;17;6;177;9
65.23;82;164;64.4;49;18;6;177;9
76.6;64;128;69.41;38;3;6;121;9
7.58;14;28;7.1;7;17;6;121;9
52.58;66;132;50.2;39;20;6;121;9
26.71;50;100;25.3;30;8;6;31;9
92.4;77;154;89.59;51;13;6;31;9
36.01;45;90;33.4;29;19;6;31;9
45.63;38;76;43.94;36;5;6;125;9
61.31;77;154;59.68;70;8;6;125;9
26.52;50;100;25.15;38;17;6;125;9
62.85;80;160;60.46;68;1;6;79;9
96.8;81;162;93.45;49;8;6;79;9
39.22;49;98;35.28;45;3;6;56;9
34.59;29;58;33.51;23;5;6;56;9
49.74;94;188;45.3;68;14;6;56;9
110.33;92;184;108.26;90;7;6;120;9
52.98;100;200;49.7;90;14;6;120;9
54.34;68;136;49.17;43;16;6;120;9
49.18;41;82;46.38;33;4;6;32;9
67.27;84;168;61.58;65;11;6;32;9
25.21;47;94;24.01;43;17;6;32;9
1.36;2;4;1.33;1;15;6;168;9
127.31;145;290;120.9;102;18;6;168;9
13.37;17;34;12.67;11;8;6;122;9
103.0;86;172;96.66;73;14;6;122;9
43.47;82;164;39.14;49;17;6;122;9
79.87;67;134;76.37;56;5;6;55;9
67.98;85;170;62.05;82;8;6;55;9
44.25;83;166;41.24;73;19;6;55;9
14.06;26;52;13.24;20;5;6;80;9
47.0;59;118;43.74;57;6;6;80;9
51.58;43;86;48.66;35;8;6;80;9
1.84;2;2;1.78;1;1;12;6;13
40.1;76;76;37.19;59;2;12;6;13
27.61;35;35;27.15;33;17;12;6;13
40.88;51;51;37.59;38;6;13;6;13
71.11;60;60;63.66;44;16;13;6;13
3.11;6;6;3.08;5;19;13;6;13
24.28;30;30;22.41;23;1;16;6;13
2.26;2;2;2.02;1;10;16;6;13
11.38;21;21;10.75;13;12;16;6;13
14.9;28;28;14.1;26;11;20;6;13
31.87;27;27;28.4;15;12;20;6;13
40.02;50;50;36.79;43;15;20;6;13
30.65;38;38;29.49;26;4;12;7;13
48.56;91;91;45.95;57;9;12;7;13
98.71;83;83;97.95;46;12;12;7;13
23.43;44;44;21.55;23;4;13;7;13
27.24;34;34;26.86;18;10;13;7;13
34.21;29;29;32.06;16;17;13;7;13
33.44;42;42;31.98;37;12;16;7;13
12.0;23;23;10.81;19;15;16;7;13
115.62;97;4;114.9;76;18;16;7;13
42.04;79;79;39.83;51;1;20;7;13
63.61;53;53;62.43;39;13;20;7;13
57.57;72;72;54.89;55;16;20;7;13
62.38;78;78;56.14;68;5;12;48;13
39.15;74;74;36.42;67;6;12;48;13
77.29;65;65;69.89;46;12;12;48;13
107.11;90;90;99.45;55;7;13;48;13
76.7;96;96;73.89;78;11;13;48;13
26.69;50;50;26.62;36;14;13;48;13
26.24;22;22;25.34;21;8;16;48;13
39.22;74;2;37.08;64;10;16;48;13
57.28;72;2;52.56;67;18;16;48;13
48.32;91;91;43.86;70;3;20;48;13
69.74;88;88;69.17;74;9;20;48;13
11.25;9;9;10.89;8;17;20;48;13
4.74;6;6;4.29;6;5;12;176;13
39.91;33;33;37.04;29;7;12;176;13
51.48;97;97;49.92;93;9;12;176;13
79.63;100;100;72.2;59;5;13;176;13
53.27;45;45;50.77;28;9;13;176;13
52.14;98;98;48.46;79;17;13;176;13
19.63;16;16;18.5;12;5;16;176;13
51.65;65;65;48.68;39;15;16;176;13
1.11;2;2;1.05;2;16;16;176;13
7.25;9;9;6.72;6;4;20;176;13
17.63;33;33;17.07;17;7;20;176;13
74.43;62;62;69.02;39;18;20;176;13
96.62;81;81;95.69;73;6;12;177;13
20.51;39;39;18.56;36;10;12;177;13
46.74;59;59;43.76;30;18;12;177;13
65.97;55;55;61.2;52;9;13;177;13
26.53;33;33;25.65;27;12;13;177;13
8.74;16;16;8.55;16;15;13;177;13
65.92;83;83;62.94;57;4;16;177;13
23.93;45;45;21.49;31;9;16;177;13
0.38;0;0;0.36;0;11;16;177;13
34.34;43;43;33.71;38;17;20;177;13
156.53;171;171;145.95999999999998;146;20;20;177;13
106.87;89;89;95.37;59;9;12;121;13
19.81;25;25;18.35;18;12;12;121;13
32.55;61;61;31.71;35;16;12;121;13
47.32;59;59;47.31;44;4;13;121;13
20.24;17;17;18.58;16;13;13;121;13
40.21;76;76;36.81;62;19;13;121;13
32.13;61;61;32.06;51;2;16;121;13
62.29;78;48;58.51;63;7;16;121;13
119.13;100;30;114.35;66;10;16;121;13
2.06;4;4;1.88;4;3;20;121;13
19.08;24;24;18.32;17;8;20;121;13
37.92;32;32;36.63;19;16;20;121;13
1.7;2;2;1.58;2;8;12;31;13
76.65;64;64;69.41;53;11;12;31;13
41.83;79;79;38.89;65;13;12;31;13
9.93;8;8;9.48;6;10;13;31;13
14.31;27;27;13.09;17;19;13;31;13
50.92;64;64;48.36;49;20;13;31;13
76.13;96;96;74.16;92;2;16;31;13
37.82;71;71;34.72;61;6;16;31;13
25.05;21;21;22.53;20;19;16;31;13
38.91;73;73;35.93;57;11;20;31;13
45.58;49;49;42.02;41;19;20;31;13
13.81;17;17;13.73;15;5;12;125;13
4.83;4;4;4.64;4;9;12;125;13
37.64;71;71;35.24;66;15;12;125;13
12.25;23;23;11.1;23;10;13;125;13
62.61;79;79;59.34;47;13;13;125;13
53.27;45;45;48.53;30;14;13;125;13
79.37;100;2;70.86;66;9;16;125;13
3.12;3;3;3.09;2;13;16;125;13
20.64;39;39;18.89;32;17;16;125;13
23.02;43;43;20.78;37;1;20;125;13
13.16;17;17;12.01;16;12;20;125;13
34.26;29;29;32.46;25;14;20;125;13
59.25;50;50;55.14;32;1;12;79;13
2.68;3;3;2.48;3;3;12;79;13
47.96;90;90;43.74;79;5;12;79;13
36.81;31;31;35.97;21;1;13;79;13
16.23;31;31;15.44;25;15;13;79;13
70.19;88;88;67.52;61;16;13;79;13
50.58;95;2;48.88;54;5;16;79;13
75.91;95;2;69.52;73;9;16;79;13
9.91;8;8;9.0;5;11;16;79;13
23.83;45;45;22.39;26;10;20;79;13
23.56;30;30;23.41;22;12;20;79;13
65.25;55;55;58.21;40;20;20;79;13
54.79;69;69;52.72;57;2;12;56;13
81.33;68;68;76.85;53;3;12;56;13
2.74;5;5;2.71;5;14;12;56;13
45.72;86;86;45.47;45;2;13;56;13
79.57;67;67;78.59;43;11;13;56;13
3.17;4;4;3.02;2;17;13;56;13
28.61;36;36;25.88;35;12;16;56;13
104.33;87;4;100.04;49;19;16;56;13
33.45;63;63;33.3;38;20;16;56;13
75.99;117;117;72.00999999999999;86;3;20;56;13
26.13;22;22;24.09;17;17;20;56;13
45.33;38;38;43.3;31;1;12;120;13
18.38;23;23;16.73;23;10;12;120;13
25.62;48;48;24.65;35;20;12;120;13
1.1;2;2;1.03;2;1;13;120;13
37.08;47;47;35.13;35;7;13;120;13
77.77;65;65;71.15;40;17;13;120;13
34.52;29;29;33.03;20;12;16;120;13
37.34;47;47;36.64;35;15;16;120;13
39.61;75;75;36.19;54;16;16;120;13
6.91;9;9;6.4;5;11;20;120;13
5.6;5;5;5.48;3;14;20;120;13
28.24;53;53;26.71;32;18;20;120;13
40.91;51;51;39.1;26;1;12;32;13
80.02;67;67;74.29;43;7;12;32;13
38.7;73;73;36.01;46;8;12;32;13
15.08;19;19;14.62;15;5;13;32;13
131.17;135;135;119.17;80;10;13;32;13
21.11;40;40;19.56;24;2;16;32;13
22.25;28;28;19.95;25;11;16;32;13
84.19;70;70;82.66;38;16;16;32;13
32.14;40;40;29.35;22;4;20;32;13
117.8;99;99;112.92;55;11;20;32;13
24.5;46;46;23.44;42;14;20;32;13
36.89;69;69;32.92;41;13;12;168;13
69.26;58;58;64.51;58;15;12;168;13
76.49;96;96;72.34;89;17;12;168;13
27.42;34;34;26.25;33;4;13;168;13
66.41;56;56;61.98;55;7;13;168;13
26.3;50;50;24.73;25;9;13;168;13
97.14;81;81;97.01;51;3;16;168;13
13.06;25;25;12.94;21;12;16;168;13
12.69;16;16;12.1;9;16;16;168;13
57.6;105;105;57.25;84;14;20;168;13
117.9;99;99;115.21;70;19;20;168;13
91.28;76;76;87.83;76;3;12;122;13
52.5;66;66;49.41;39;8;12;122;13
13.58;26;26;13.57;15;14;12;122;13
10.11;19;19;9.6;11;1;13;122;13
60.76;76;76;54.12;42;6;13;122;13
111.27;93;93;105.44;79;16;13;122;13
50.57;95;3;49.8;72;15;16;122;13
61.04;51;51;60.89;49;16;16;122;13
76.51;96;2;73.09;67;19;16;122;13
28.15;53;53;27.67;44;9;20;122;13
35.98;30;30;35.37;28;10;20;122;13
34.95;44;44;34.33;37;14;20;122;13
50.71;42;42;50.53;35;8;12;55;13
9.84;19;19;8.96;14;11;12;55;13
47.74;60;60;42.94;40;19;12;55;13
60.63;76;76;55.42;49;14;13;55;13
41.8;79;79;40.67;54;15;13;55;13
82.88;69;69;82.42;41;17;13;55;13
117.57;98;98;113.89;53;11;16;55;13
51.06;64;64;46.59;57;14;16;55;13
25.24;48;48;24.72;47;17;16;55;13
87.65;73;73;78.52;67;1;20;55;13
5.09;10;10;4.59;8;9;20;55;13
34.64;43;43;32.61;29;10;20;55;13
38.99;49;49;37.26;36;3;12;80;13
13.86;26;26;13.46;20;6;12;80;13
33.57;28;28;32.32;17;12;12;80;13
20.55;32;32;19.23;21;11;13;80;13
27.38;23;23;26.62;17;18;13;80;13
43.97;83;83;41.87;49;3;16;80;13
4.75;6;6;4.35;3;8;16;80;13
117.12;98;4;110.96;84;13;16;80;13
58.21;73;73;54.29;48;7;20;80;13
118.54;99;99;111.1;73;14;20;80;13
13.17;25;25;12.69;20;16;20;80;13
45.22;62;62;38.16;31;6;2;10;3
30.26;62;62;25.88;51;7;2;10;3
23.93;22;22;20.21;18;10;2;10;3
7.62;16;16;6.66;13;9;3;10;3
57.35;52;52;49.31;47;13;3;10;3
48.14;65;65;42.37;59;14;3;10;3
31.35;64;64;25.93;60;12;10;10;3
100.04;91;91;84.76;82;15;10;10;3
17.08;23;23;15.2;20;20;10;10;3
48.23;98;98;39.59;78;5;2;11;3
31.01;28;28;25.36;23;9;2;11;3
70.12;95;95;59.78;90;18;2;11;3
35.51;32;32;30.81;17;4;3;11;3
38.23;78;78;33.29;56;6;3;11;3
1.78;2;2;1.57;2;20;3;11;3
42.05;86;86;33.82;71;2;10;11;3
51.32;70;70;44.41;43;3;10;11;3
73.87;67;67;62.23;40;19;10;11;3
17.36;24;24;15.56;13;2;2;161;3
11.3;23;23;9.1;13;9;2;161;3
77.69;70;70;64.9;41;20;2;161;3
54.86;75;75;44.29;53;2;3;161;3
125.69;162;162;107.20000000000002;147;11;3;161;3
7.81;11;11;6.82;5;4;10;161;3
37.19;76;76;32.92;52;12;10;161;3
56.51;51;51;48.5;26;20;10;161;3
9.12;19;19;7.57;12;2;2;109;3
41.21;56;56;36.6;31;5;2;109;3
67.66;61;61;59.98;48;12;2;109;3
27.36;25;25;23.39;22;3;3;109;3
17.21;35;35;13.99;32;4;3;109;3
71.15;97;97;61.35;63;16;3;109;3
52.76;48;48;42.29;40;4;10;109;3
7.29;15;15;6.16;10;6;10;109;3
47.71;65;65;42.4;41;7;10;109;3
48.18;44;44;39.09;30;3;2;99;3
39.1;53;53;32.57;43;5;2;99;3
34.81;71;71;29.2;61;8;2;99;3
69.69;95;95;59.91;66;8;3;99;3
39.75;81;81;34.05;71;12;3;99;3
105.43;96;96;92.35;76;14;3;99;3
73.61;67;67;62.79;44;2;10;99;3
17.09;23;23;14.86;23;4;10;99;3
22.08;45;45;18.52;41;20;10;99;3
14.36;20;20;12.87;17;1;2;25;3
31.0;63;63;27.2;57;3;2;25;3
7.21;7;7;6.35;3;5;2;25;3
54.84;50;50;44.69;45;4;3;25;3
26.21;53;53;21.14;51;11;3;25;3
44.13;60;60;36.46;34;13;3;25;3
10.73;10;10;9.34;9;8;10;25;3
41.17;84;84;33.06;66;9;10;25;3
62.02;84;84;53.12;80;18;10;25;3
51.58;82;82;42.56;63;8;2;134;3
0.27;0;0;0.24;0;12;2;134;3
45.69;93;93;38.01;70;2;3;134;3
104.45;95;95;93.27;72;14;3;134;3
2.23;3;3;1.93;3;18;3;134;3
58.89;53;53;50.65;53;8;10;134;3
56.17;76;76;45.93;50;9;10;134;3
8.62;18;18;7.68;11;17;10;134;3
40.51;37;37;34.26;21;4;2;49;3
35.77;73;73;29.33;41;9;2;49;3
35.12;48;48;31.39;27;15;2;49;3
1.94;4;4;1.75;3;1;3;49;3
48.28;66;66;43.45;65;7;3;49;3
26.25;24;24;21.15;17;18;3;49;3
4.87;7;7;4.05;4;3;10;49;3
47.13;43;43;39.21;41;8;10;49;3
31.79;65;65;27.4;35;12;10;49;3
42.99;28;28;60.82;16;16;5;10;7
66.41;65;65;92.41;45;17;5;10;7
24.38;11;11;34.91;10;19;5;10;7
158.15;69;69;228.37;55;1;14;10;7
108.89;72;72;146.63;39;17;14;10;7
7.86;8;8;10.79;4;18;14;10;7
92.2;91;91;134.77;72;4;15;10;7
0.2;0;0;0.27;0;6;15;10;7
97.26;64;64;131.85;38;19;15;10;7
90.37;89;89;130.91;46;8;19;10;7
131.35;86;86;177.62;48;13;19;10;7
44.29;19;19;60.62;17;18;19;10;7
321.37;168;168;452.61;115;17;5;11;7
63.32;62;62;87.47;54;18;5;11;7
107.14;70;70;149.69;55;7;14;11;7
78.51;77;77;117.47;70;9;14;11;7
228.14;100;100;306.81;67;13;14;11;7
218.58;96;96;307.61;85;12;15;11;7
135.32;89;89;182.99;56;18;15;11;7
16.52;16;16;22.19;10;20;15;11;7
31.01;31;31;41.41;28;1;19;11;7
26.74;18;18;39.41;16;3;19;11;7
189.79;83;83;260.43;78;9;19;11;7
192.56;84;84;273.93;77;6;5;35;7
78.39;77;77;108.94;64;12;5;35;7
73.23;48;48;106.35;38;20;5;35;7
167.44;116;116;239.8;107;7;14;35;7
109.89;48;48;154.45;41;8;14;35;7
38.11;38;38;53.36;35;9;15;35;7
75.06;49;49;108.16;25;13;15;35;7
202.27;89;89;286.83;63;15;15;35;7
97.09;96;96;141.48;66;7;19;35;7
178.87;78;78;257.17;64;12;19;35;7
29.89;20;20;40.03;18;20;19;35;7
145.71;96;96;199.75;64;4;5;63;7
69.98;69;69;104.59;43;10;5;63;7
224.06;98;98;313.99;97;11;5;63;7
132.75;87;87;189.08;76;2;14;63;7
61.81;61;61;84.34;60;16;14;63;7
33.56;15;15;49.25;8;18;14;63;7
22.64;22;22;32.39;20;5;15;63;7
121.92;80;80;166.76;80;10;15;63;7
94.18;41;41;130.76;32;19;15;63;7
41.92;41;41;55.99;36;5;19;63;7
108.26;71;71;152.98;59;10;19;63;7
167.15;73;73;235.42;47;12;19;63;7
8.13;4;4;11.83;3;7;5;107;7
125.07;82;82;179.36;51;11;5;107;7
85.8;85;85;117.05;73;12;5;107;7
6.92;7;7;9.76;4;9;14;107;7
111.14;49;49;160.33;32;10;14;107;7
148.01;97;97;201.51;87;11;14;107;7
28.7;28;28;41.46;27;2;15;107;7
55.63;37;37;76.23;23;9;15;107;7
88.87;39;39;125.32;23;10;15;107;7
23.18;23;23;31.23;22;3;19;107;7
103.81;46;46;147.61;28;4;19;107;7
26.31;17;17;38.18;14;9;19;107;7
80.63;80;80;120.91;42;3;5;174;7
72.66;48;48;105.71;32;14;5;174;7
215.45;94;94;299.85;75;20;5;174;7
100.28;99;99;140.92;87;11;14;174;7
129.03;85;85;191.8;50;17;14;174;7
8.01;4;4;11.82;3;18;14;174;7
132.61;58;58;178.55;45;3;15;174;7
43.55;29;29;64.04;16;7;15;174;7
56.68;56;56;78.52;36;17;15;174;7
38.8;17;17;54.91;15;1;19;174;7
21.18;21;21;31.09;16;13;19;174;7
6.19;4;4;8.91;4;14;19;174;7
177.51;147;147;262.76;85;5;5;133;7
12.58;6;6;18.62;5;11;5;133;7
6.2;3;3;9.19;2;4;14;133;7
78.23;77;77;116.61;44;6;14;133;7
44.79;29;29;64.66;18;15;14;133;7
123.19;81;81;176.63;67;6;15;133;7
84.91;76;76;121.07;52;12;15;133;7
22.81;22;22;33.24;14;7;19;133;7
114.99;50;50;170.83;42;11;19;133;7
27.83;18;18;40.21;18;18;19;133;7
8.97;4;4;13.44;3;5;5;161;7
2.4;2;2;3.32;1;6;5;161;7
94.72;93;93;135.27;53;18;5;161;7
65.27;29;29;96.61;18;1;14;161;7
59.07;39;39;83.49;33;14;14;161;7
38.1;38;38;54.59;19;15;14;161;7
37.87;25;25;56.65;21;7;15;161;7
154.62;68;68;212.44;47;12;15;161;7
31.62;31;31;45.34;24;20;15;161;7
100.42;99;99;150.25;61;2;19;161;7
88.82;39;39;126.94;23;9;19;161;7
128.84;85;85;177.51;70;11;19;161;7
68.95;45;45;100.24;33;8;5;148;7
8.57;8;8;11.87;6;10;5;148;7
84.29;37;37;126.25;35;18;5;148;7
212.34;93;93;311.7;63;4;14;148;7
55.9;45;45;83.05;42;18;14;148;7
206.84;91;91;279.98;56;5;15;148;7
15.16;10;10;21.06;8;10;15;148;7
59.97;59;59;85.28;48;11;15;148;7
30.45;13;13;41.59;12;5;19;148;7
113.63;75;75;162.95;74;16;19;148;7
93.74;92;92;125.3;69;19;19;148;7
103.04;68;68;154.38;52;1;5;99;7
29.47;29;29;40.76;21;5;5;99;7
182.92;80;80;265.91;51;19;5;99;7
121.95;80;80;176.32;67;7;14;99;7
19.2;19;19;28.56;11;9;14;99;7
123.34;54;54;167.33;49;11;14;99;7
99.98;44;44;141.84;39;1;15;99;7
147.9;97;97;216.1;65;10;15;99;7
28.75;28;28;38.43;16;12;15;99;7
35.62;23;23;47.89;20;8;19;99;7
26.4;26;26;38.63;18;11;19;99;7
100.04;44;44;147.34;41;18;19;99;7
194.2;85;85;289.61;65;5;5;83;7
2.17;2;2;3.25;2;6;5;83;7
25.53;17;17;34.68;9;19;5;83;7
46.28;46;46;61.78;35;6;14;83;7
150.49;99;99;204.19;87;13;14;83;7
23.3;10;10;34.87;8;18;14;83;7
3.39;1;1;4.95;1;2;15;83;7
101.82;67;67;145.7;34;8;15;83;7
1.44;1;1;1.99;1;17;15;83;7
114.47;76;76;162.98;44;13;19;83;7
49.62;22;22;71.7;19;18;19;83;7
6.36;4;4;8.6;3;2;5;82;7
33.09;33;33;44.56;31;15;5;82;7
48.34;21;21;70.53;20;18;5;82;7
38.91;38;38;53.67;34;8;14;82;7
134.07;88;88;180.34;48;11;14;82;7
121.21;53;53;178.46;41;13;14;82;7
35.06;15;15;50.22;15;4;15;82;7
54.62;36;36;78.16;27;15;15;82;7
66.8;66;66;93.59;64;20;15;82;7
5.3;5;5;7.25;3;7;19;82;7
66.67;44;44;96.72;35;15;19;82;7
79.86;35;35;107.04;26;16;19;82;7
196.73;86;86;293.82;85;4;5;141;7
142.42;94;94;206.78;88;8;5;141;7
10.74;11;11;14.94;8;16;5;141;7
64.5;28;28;87.72;27;4;14;141;7
33.33;22;22;49.08;13;8;14;141;7
64.55;64;64;93.12;37;19;14;141;7
91.47;60;60;126.19;49;7;15;141;7
9.45;9;9;13.45;7;8;15;141;7
52.79;23;23;70.45;16;20;15;141;7
136.8;90;90;196.35;64;1;19;141;7
87.42;38;38;126.72;36;2;19;141;7
97.77;96;96;134.01;87;4;19;141;7
142.94;94;94;200.75;70;14;5;49;7
78.24;71;71;109.98;51;19;5;49;7
55.44;36;36;80.39;35;1;14;49;7
94.68;93;93;133.48;89;8;14;49;7
191.3;84;84;272.79;76;19;14;49;7
110.79;73;73;161.82;73;11;15;49;7
129.67;57;57;177.05;42;12;15;49;7
56.63;56;56;82.87;29;20;15;49;7
57.13;56;56;80.3;39;6;19;49;7
139.81;61;61;205.04;44;10;19;49;7
40.37;27;27;60.2;18;14;19;49;7
153.23;67;67;209.49;44;4;5;108;7
25.5;17;17;34.58;13;14;5;108;7
88.64;87;87;124.85;87;16;5;108;7
31.94;31;31;44.08;25;5;14;108;7
89.65;59;59;131.83;43;6;14;108;7
28.9;13;13;42.83;11;14;14;108;7
199.58;87;87;286.24;46;3;15;108;7
61.42;61;61;84.63;46;8;15;108;7
99.68;66;66;136.56;42;9;15;108;7
52.52;23;23;77.23;13;4;19;108;7
14.73;15;15;20.36;8;5;19;108;7
121.69;80;80;177.95;46;9;19;108;7
3.69;2;2;2.97;1;5;7;10;12
30.75;31;31;24.61;21;9;7;10;12
79.15;53;53;63.51;50;10;7;10;12
144.72;97;97;127.19;67;12;8;10;12
53.15;24;24;45.31;20;18;8;10;12
94.91;96;96;83.61;79;19;8;10;12
227.27;128;128;189.1;90;1;9;10;12
33.29;34;34;27.99;25;17;9;10;12
40.55;27;27;34.21;23;1;7;11;12
42.73;43;43;35.15;34;4;7;11;12
30.38;14;14;26.78;10;16;7;11;12
15.61;7;7;13.53;6;3;8;11;12
17.99;12;12;15.47;11;13;8;11;12
49.33;50;50;40.95;38;20;8;11;12
23.05;16;16;20.43;15;3;9;11;12
32.85;33;33;28.55;21;6;9;11;12
209.04;94;94;187.15;89;16;9;11;12
20.59;21;21;16.78;11;2;7;12;12
73.24;49;49;60.35;42;5;7;12;12
0.57;0;0;0.5;0;11;7;12;12
19.29;19;19;16.23;16;3;8;12;12
3.95;2;2;3.24;1;5;8;12;12
134.46;91;91;113.24;80;15;8;12;12
96.84;98;98;83.53;59;9;9;12;12
4.87;3;3;4.33;2;16;9;12;12
87.38;39;39;73.8;34;17;9;12;12
88.47;89;89;71.33;76;9;7;13;12
31.25;14;14;25.83;10;13;7;13;12
143.51;97;97;122.15;51;15;7;13;12
12.03;12;12;10.68;11;1;8;13;12
186.57;107;107;160.52;75;20;8;13;12
169.36;76;76;136.4;39;2;9;13;12
39.4;40;40;31.99;33;9;9;13;12
71.3;48;48;59.64;43;18;9;13;12
81.84;54;54;72.72999999999999;42;13;7;14;12
65.25;66;66;52.55;55;17;7;14;12
16.29;16;16;13.07;11;10;8;14;12
55.58;37;37;45.64;27;18;8;14;12
114.14;51;51;96.86;38;19;8;14;12
210.77;122;122;169.62;98;4;9;14;12
125.61;85;85;104.08;58;20;9;14;12
26.67;27;27;23.61;25;3;7;15;12
143.82;65;65;117.69;43;5;7;15;12
33.49;23;23;26.98;16;11;7;15;12
92.64;94;94;80.91;64;2;8;15;12
109.57;49;49;94.41;26;6;8;15;12
56.05;38;38;47.97;24;17;8;15;12
279.44;157;157;248.21;121;14;9;15;12
25.62;17;17;22.46;13;1;7;16;12
80.03;81;81;68.51;65;10;7;16;12
32.98;15;15;27.96;10;17;7;16;12
22.74;10;10;18.44;10;3;8;16;12
108.4;73;73;86.82;46;12;8;16;12
1.28;1;1;1.08;1;19;8;16;12
33.15;33;33;28.01;24;6;9;16;12
65.81;30;30;54.76;26;12;9;16;12
120.89;81;81;99.85;46;13;9;16;12
98.52;100;100;81.04;69;1;7;17;12
4.58;3;3;4.06;3;4;7;17;12
198.12;89;89;175.76;68;9;7;17;12
302.56;162;162;248.36;109;3;8;17;12
34.03;34;34;29.85;18;11;8;17;12
33.12;22;22;26.89;19;12;9;17;12
17.76;8;8;15.05;7;14;9;17;12
56.78;57;57;49.01;32;15;9;17;12
128.87;87;87;104.21;48;3;7;18;12
200.16;96;96;164.20000000000002;74;5;7;18;12
116.81;79;79;94.38;59;4;8;18;12
15.56;16;16;12.89;10;16;8;18;12
4.58;2;2;4.11;2;20;8;18;12
229.84;136;136;190.84;103;1;9;18;12
147.47;99;99;122.35;58;7;9;18;12
131.49;89;89;112.03;52;2;7;19;12
33.43;15;15;29.4;10;12;7;19;12
0.3;0;0;0.26;0;20;7;19;12
35.23;16;16;28.98;10;2;8;19;12
52.27;45;45;44.71;39;4;8;19;12
92.74;94;94;79.1;86;1;9;19;12
133.68;90;90;109.93;48;4;9;19;12
62.5;28;28;55.53;26;18;9;19;12
95.58;43;43;84.3;29;4;7;20;12
121.81;99;99;104.91;82;20;7;20;12
170.11;76;76;144.79;62;5;8;20;12
129.06;87;87;113.06;70;13;8;20;12
23.59;24;24;19.72;22;15;8;20;12
68.86;46;46;59.99;36;6;9;20;12
86.78;88;88;70.08;70;11;9;20;12
131.15;59;59;111.48;32;20;9;20;12
18.97;19;19;16.67;17;5;7;35;12
145.92;98;98;127.45;77;15;7;35;12
49.85;22;22;41.41;12;17;7;35;12
101.03;68;68;81.84;41;15;8;35;12
16.32;16;16;13.08;15;17;8;35;12
68.55;31;31;56.14;20;20;8;35;12
17.53;12;12;14.6;11;8;9;35;12
16.58;17;17;13.67;11;17;9;35;12
211.19;95;95;176.58;92;19;9;35;12
47.56;48;48;42.71;27;11;7;63;12
90.57;41;41;76.03;35;13;7;63;12
